workerid,movieID,reactionTime,PArray,AArray,attentionTime,trialNum,expt
878,67,510,0,0,12.9,35,8b:LBtimes
873,81,443,1,1,16.9,35,8b:LBtimes
843,67,759,0,0,12.9,36,8b:LBtimes
747,63,356,1,0,12.9,36,8b:LBtimes
787,57,559,0,0,10.9,36,8b:LBtimes
808,75,592,0,1,14.9,36,8b:LBtimes
855,51,612,1,1,10.9,36,8b:LBtimes
821,95,478,0,1,18.9,36,8b:LBtimes
837,95,407,0,1,18.9,36,8b:LBtimes
761,55,702,0,1,10.9,36,8b:LBtimes
835,77,792,0,0,14.9,36,8b:LBtimes
750,61,486,1,1,12.9,36,8b:LBtimes
856,61,648,1,1,12.9,36,8b:LBtimes
786,95,710,0,1,18.9,36,8b:LBtimes
874,97,620,0,0,18.9,36,8b:LBtimes
805,57,424,0,0,10.9,36,8b:LBtimes
846,81,425,1,1,16.9,36,8b:LBtimes
793,51,607,1,1,10.9,36,8b:LBtimes
755,75,487,0,1,14.9,36,8b:LBtimes
48,87,417,0,0,16.9,36,8b:LBtimes
546,91,673,1,1,18.9,36,8b:LBtimes
830,97,511,0,0,18.9,36,8b:LBtimes
824,67,528,0,0,12.9,36,8b:LBtimes
809,75,644,0,1,14.9,36,8b:LBtimes
802,87,544,0,0,16.9,36,8b:LBtimes
845,51,393,1,1,10.9,36,8b:LBtimes
792,63,610,1,0,12.9,36,8b:LBtimes
760,83,434,1,0,16.9,36,8b:LBtimes
866,81,748,1,1,16.9,36,8b:LBtimes
785,67,606,0,0,12.9,36,8b:LBtimes
783,71,485,1,1,14.9,36,8b:LBtimes
758,75,664,0,1,14.9,36,8b:LBtimes
836,51,1020,1,1,10.9,36,8b:LBtimes
219,81,880,1,1,16.9,36,8b:LBtimes
455,53,722,1,0,10.9,36,8b:LBtimes
751,93,529,1,0,18.9,36,8b:LBtimes
880,55,782,0,1,10.9,36,8b:LBtimes
826,95,1059,0,1,18.9,36,8b:LBtimes
732,65,686,0,1,12.9,36,8b:LBtimes
881,81,470,1,1,16.9,36,8b:LBtimes
867,97,508,0,0,18.9,36,8b:LBtimes
31,93,928,1,0,18.9,36,8b:LBtimes
752,53,325,1,0,10.9,36,8b:LBtimes
150,87,537,0,0,16.9,36,8b:LBtimes
859,51,453,1,1,10.9,36,8b:LBtimes
294,91,845,1,1,18.9,36,8b:LBtimes
474,55,610,0,1,10.9,36,8b:LBtimes
857,53,483,1,0,10.9,36,8b:LBtimes
828,97,2212,0,0,18.9,36,8b:LBtimes
763,71,641,1,1,14.9,36,8b:LBtimes
328,73,721,1,0,14.9,36,8b:LBtimes
879,55,461,0,1,10.9,36,8b:LBtimes
720,97,593,0,0,18.9,36,8b:LBtimes
756,53,519,1,0,10.9,36,8b:LBtimes
764,75,559,0,1,14.9,36,8b:LBtimes
159,65,670,0,1,12.9,36,8b:LBtimes
861,67,551,0,0,12.9,36,8b:LBtimes
98,95,1198,0,1,18.9,36,8b:LBtimes
863,61,839,1,1,12.9,36,8b:LBtimes
869,71,532,1,1,14.9,36,8b:LBtimes
868,81,758,1,1,16.9,36,8b:LBtimes
774,71,541,1,1,14.9,36,8b:LBtimes
865,53,501,1,0,10.9,36,8b:LBtimes
753,97,743,0,0,18.9,36,8b:LBtimes
770,75,544,0,1,14.9,36,8b:LBtimes
853,51,474,1,1,10.9,36,8b:LBtimes
510,55,503,0,1,10.9,36,8b:LBtimes
840,97,451,0,0,18.9,36,8b:LBtimes
822,63,839,1,0,12.9,36,8b:LBtimes
791,81,455,1,1,16.9,36,8b:LBtimes
820,57,377,0,0,10.9,36,8b:LBtimes
813,91,853,1,1,18.9,36,8b:LBtimes
782,73,555,1,0,14.9,36,8b:LBtimes
823,85,988,0,1,16.9,36,8b:LBtimes
848,83,622,1,0,16.9,36,8b:LBtimes
862,87,695,0,0,16.9,36,8b:LBtimes
767,55,504,0,1,10.9,36,8b:LBtimes
884,75,922,0,1,14.9,36,8b:LBtimes
878,63,501,1,0,12.9,36,8b:LBtimes
873,57,455,0,0,10.9,36,8b:LBtimes
843,61,711,1,1,12.9,37,8b:LBtimes
815,53,518,1,0,10.9,37,8b:LBtimes
308,83,1108,1,0,16.9,37,8b:LBtimes
512,67,523,0,0,12.9,37,8b:LBtimes
787,55,670,0,1,10.9,37,8b:LBtimes
794,73,618,1,0,14.9,37,8b:LBtimes
837,81,399,1,1,16.9,37,8b:LBtimes
761,63,596,1,0,12.9,37,8b:LBtimes
835,67,631,0,0,12.9,37,8b:LBtimes
786,77,663,0,0,14.9,37,8b:LBtimes
818,53,499,1,0,10.9,37,8b:LBtimes
860,65,638,0,1,12.9,37,8b:LBtimes
780,67,583,0,0,12.9,37,8b:LBtimes
755,57,511,0,0,10.9,37,8b:LBtimes
48,93,837,1,0,18.9,37,8b:LBtimes
771,71,630,1,1,14.9,37,8b:LBtimes
499,73,518,1,0,14.9,37,8b:LBtimes
830,85,771,0,1,16.9,37,8b:LBtimes
812,63,551,1,0,12.9,37,8b:LBtimes
790,63,377,1,0,12.9,37,8b:LBtimes
882,53,1301,1,0,10.9,37,8b:LBtimes
845,81,659,1,1,16.9,37,8b:LBtimes
792,53,694,1,0,10.9,37,8b:LBtimes
785,61,488,1,1,12.9,37,8b:LBtimes
783,85,594,0,1,16.9,37,8b:LBtimes
847,55,726,0,1,10.9,37,8b:LBtimes
773,51,481,1,1,10.9,37,8b:LBtimes
219,57,611,0,0,10.9,37,8b:LBtimes
455,91,1177,1,1,18.9,37,8b:LBtimes
746,63,763,1,0,12.9,37,8b:LBtimes
880,67,582,0,0,12.9,37,8b:LBtimes
826,63,845,1,0,12.9,37,8b:LBtimes
881,83,411,1,0,16.9,37,8b:LBtimes
883,65,622,0,1,12.9,37,8b:LBtimes
867,53,620,1,0,10.9,37,8b:LBtimes
769,71,711,1,1,14.9,37,8b:LBtimes
857,83,499,1,0,16.9,37,8b:LBtimes
875,73,479,1,0,14.9,37,8b:LBtimes
876,61,760,1,1,12.9,37,8b:LBtimes
864,87,762,0,0,16.9,37,8b:LBtimes
324,75,599,0,1,14.9,37,8b:LBtimes
489,97,735,0,0,18.9,37,8b:LBtimes
328,65,456,0,1,12.9,37,8b:LBtimes
879,91,603,1,1,18.9,37,8b:LBtimes
764,85,567,0,1,16.9,37,8b:LBtimes
159,83,466,1,0,16.9,37,8b:LBtimes
861,63,549,1,0,12.9,37,8b:LBtimes
799,93,662,1,0,18.9,37,8b:LBtimes
841,71,1907,1,1,14.9,37,8b:LBtimes
814,73,475,1,0,14.9,37,8b:LBtimes
766,57,530,0,0,10.9,37,8b:LBtimes
868,67,1347,0,0,12.9,37,8b:LBtimes
804,71,650,1,1,14.9,37,8b:LBtimes
844,91,807,1,1,18.9,37,8b:LBtimes
865,61,694,1,1,12.9,37,8b:LBtimes
753,67,854,0,0,12.9,37,8b:LBtimes
829,61,375,1,1,12.9,37,8b:LBtimes
798,53,634,1,0,10.9,37,8b:LBtimes
770,85,463,0,1,16.9,37,8b:LBtimes
853,81,498,1,1,16.9,37,8b:LBtimes
858,73,454,1,0,14.9,37,8b:LBtimes
840,77,462,0,0,14.9,37,8b:LBtimes
778,63,514,1,0,12.9,37,8b:LBtimes
784,91,770,1,1,18.9,37,8b:LBtimes
834,77,674,0,0,14.9,37,8b:LBtimes
791,51,415,1,1,10.9,37,8b:LBtimes
820,53,538,1,0,10.9,37,8b:LBtimes
813,77,629,0,0,14.9,37,8b:LBtimes
819,91,888,1,1,18.9,37,8b:LBtimes
78,67,630,0,0,12.9,37,8b:LBtimes
748,87,722,0,0,16.9,37,8b:LBtimes
862,57,648,0,0,10.9,37,8b:LBtimes
767,67,485,0,0,12.9,37,8b:LBtimes
884,91,942,1,1,18.9,37,8b:LBtimes
878,71,590,1,1,14.9,37,8b:LBtimes
873,55,433,0,1,10.9,37,8b:LBtimes
815,97,695,0,0,18.9,38,8b:LBtimes
817,57,690,0,0,10.9,38,8b:LBtimes
776,75,435,0,1,14.9,38,8b:LBtimes
787,73,615,1,0,14.9,38,8b:LBtimes
808,55,740,0,1,10.9,38,8b:LBtimes
855,75,627,0,1,14.9,38,8b:LBtimes
821,67,501,0,0,12.9,38,8b:LBtimes
762,73,991,1,0,14.9,38,8b:LBtimes
761,71,649,1,1,14.9,38,8b:LBtimes
835,95,999,0,1,18.9,38,8b:LBtimes
750,53,583,1,0,10.9,38,8b:LBtimes
781,53,571,1,0,10.9,38,8b:LBtimes
851,55,490,0,1,10.9,38,8b:LBtimes
554,65,697,0,1,12.9,38,8b:LBtimes
846,51,487,1,1,10.9,38,8b:LBtimes
797,91,794,1,1,18.9,38,8b:LBtimes
800,93,1256,1,0,18.9,38,8b:LBtimes
499,65,459,0,1,12.9,38,8b:LBtimes
811,87,982,0,0,16.9,38,8b:LBtimes
790,97,492,0,0,18.9,38,8b:LBtimes
759,55,480,0,1,10.9,38,8b:LBtimes
824,93,567,1,0,18.9,38,8b:LBtimes
809,71,693,1,1,14.9,38,8b:LBtimes
802,55,557,0,1,10.9,38,8b:LBtimes
882,67,2959,0,0,12.9,38,8b:LBtimes
845,57,454,0,0,10.9,38,8b:LBtimes
866,83,673,1,0,16.9,38,8b:LBtimes
785,81,457,1,1,16.9,38,8b:LBtimes
768,85,404,0,1,16.9,38,8b:LBtimes
836,71,620,1,1,14.9,38,8b:LBtimes
810,61,464,1,1,12.9,38,8b:LBtimes
754,65,528,0,1,12.9,38,8b:LBtimes
880,53,438,1,0,10.9,38,8b:LBtimes
826,83,709,1,0,16.9,38,8b:LBtimes
803,87,1095,0,0,16.9,38,8b:LBtimes
732,73,1039,1,0,14.9,38,8b:LBtimes
769,95,399,0,1,18.9,38,8b:LBtimes
816,93,616,1,0,18.9,38,8b:LBtimes
734,87,457,0,0,16.9,38,8b:LBtimes
294,55,662,0,1,10.9,38,8b:LBtimes
857,93,483,1,0,18.9,38,8b:LBtimes
875,65,583,0,1,12.9,38,8b:LBtimes
864,53,555,1,0,10.9,38,8b:LBtimes
801,71,390,1,1,14.9,38,8b:LBtimes
763,73,598,1,0,14.9,38,8b:LBtimes
489,85,816,0,1,16.9,38,8b:LBtimes
749,67,622,0,0,12.9,38,8b:LBtimes
879,87,557,0,0,16.9,38,8b:LBtimes
854,95,1717,0,1,18.9,38,8b:LBtimes
720,55,2535,0,1,10.9,38,8b:LBtimes
756,65,598,0,1,12.9,38,8b:LBtimes
543,61,501,1,1,12.9,38,8b:LBtimes
838,97,656,0,0,18.9,38,8b:LBtimes
870,75,759,0,1,14.9,38,8b:LBtimes
409,95,653,0,1,18.9,38,8b:LBtimes
814,91,489,1,1,18.9,38,8b:LBtimes
869,67,621,0,0,12.9,38,8b:LBtimes
766,77,772,0,0,14.9,38,8b:LBtimes
844,75,728,0,1,14.9,38,8b:LBtimes
865,87,612,0,0,16.9,38,8b:LBtimes
753,87,1846,0,0,16.9,38,8b:LBtimes
829,95,1183,0,1,18.9,38,8b:LBtimes
798,87,635,0,0,16.9,38,8b:LBtimes
853,83,466,1,0,16.9,38,8b:LBtimes
510,85,606,0,1,16.9,38,8b:LBtimes
839,75,583,0,1,14.9,38,8b:LBtimes
840,63,429,1,0,12.9,38,8b:LBtimes
778,87,439,0,0,16.9,38,8b:LBtimes
784,95,690,0,1,18.9,38,8b:LBtimes
834,91,1093,1,1,18.9,38,8b:LBtimes
791,55,409,0,1,10.9,38,8b:LBtimes
757,83,692,1,0,16.9,38,8b:LBtimes
813,81,514,1,1,16.9,38,8b:LBtimes
748,53,683,1,0,10.9,38,8b:LBtimes
823,71,906,1,1,14.9,38,8b:LBtimes
848,95,726,0,1,18.9,38,8b:LBtimes
850,97,624,0,0,18.9,38,8b:LBtimes
862,85,599,0,1,16.9,38,8b:LBtimes
884,73,530,1,0,14.9,38,8b:LBtimes
878,91,701,1,1,18.9,38,8b:LBtimes
873,53,393,1,0,10.9,38,8b:LBtimes
815,63,439,1,0,12.9,39,8b:LBtimes
776,87,476,0,0,16.9,39,8b:LBtimes
747,73,399,1,0,14.9,39,8b:LBtimes
833,63,646,1,0,12.9,39,8b:LBtimes
796,55,584,0,1,10.9,39,8b:LBtimes
835,85,738,0,1,16.9,39,8b:LBtimes
786,81,1015,1,1,16.9,39,8b:LBtimes
874,71,731,1,1,14.9,39,8b:LBtimes
871,63,1077,1,0,12.9,39,8b:LBtimes
793,63,537,1,0,12.9,39,8b:LBtimes
755,71,631,1,1,14.9,39,8b:LBtimes
546,85,531,0,1,16.9,39,8b:LBtimes
771,53,616,1,0,10.9,39,8b:LBtimes
812,57,772,0,0,10.9,39,8b:LBtimes
790,77,426,0,0,14.9,39,8b:LBtimes
759,93,447,1,0,18.9,39,8b:LBtimes
866,55,698,0,1,10.9,39,8b:LBtimes
785,83,495,1,0,16.9,39,8b:LBtimes
847,63,689,1,0,12.9,39,8b:LBtimes
773,71,388,1,1,14.9,39,8b:LBtimes
751,57,504,0,0,10.9,39,8b:LBtimes
880,61,573,1,1,12.9,39,8b:LBtimes
826,67,521,0,0,12.9,39,8b:LBtimes
732,87,1551,0,0,16.9,39,8b:LBtimes
883,71,425,1,1,14.9,39,8b:LBtimes
769,65,443,0,1,12.9,39,8b:LBtimes
831,87,1117,0,0,16.9,39,8b:LBtimes
816,55,584,0,1,10.9,39,8b:LBtimes
150,95,714,0,1,18.9,39,8b:LBtimes
734,95,584,0,1,18.9,39,8b:LBtimes
474,65,618,0,1,12.9,39,8b:LBtimes
876,51,758,1,1,10.9,39,8b:LBtimes
828,87,557,0,0,16.9,39,8b:LBtimes
763,81,550,1,1,16.9,39,8b:LBtimes
489,67,959,0,0,12.9,39,8b:LBtimes
749,57,903,0,0,10.9,39,8b:LBtimes
328,57,455,0,0,10.9,39,8b:LBtimes
879,67,413,0,0,12.9,39,8b:LBtimes
772,63,706,1,0,12.9,39,8b:LBtimes
756,85,508,0,1,16.9,39,8b:LBtimes
825,67,579,0,0,12.9,39,8b:LBtimes
543,57,461,0,0,10.9,39,8b:LBtimes
838,55,543,0,1,10.9,39,8b:LBtimes
159,93,491,1,0,18.9,39,8b:LBtimes
775,63,529,1,0,12.9,39,8b:LBtimes
870,85,545,0,1,16.9,39,8b:LBtimes
861,77,573,0,0,14.9,39,8b:LBtimes
863,63,715,1,0,12.9,39,8b:LBtimes
814,85,460,0,1,16.9,39,8b:LBtimes
869,57,647,0,0,10.9,39,8b:LBtimes
774,83,503,1,0,16.9,39,8b:LBtimes
844,81,2273,1,1,16.9,39,8b:LBtimes
865,91,483,1,1,18.9,39,8b:LBtimes
770,55,614,0,1,10.9,39,8b:LBtimes
510,67,559,0,0,12.9,39,8b:LBtimes
839,65,492,0,1,12.9,39,8b:LBtimes
795,55,495,0,1,10.9,39,8b:LBtimes
840,73,437,1,0,14.9,39,8b:LBtimes
779,95,851,0,1,18.9,39,8b:LBtimes
778,57,522,0,0,10.9,39,8b:LBtimes
834,95,673,0,1,18.9,39,8b:LBtimes
820,87,400,0,0,16.9,39,8b:LBtimes
813,73,618,1,0,14.9,39,8b:LBtimes
819,63,791,1,0,12.9,39,8b:LBtimes
78,91,830,1,1,18.9,39,8b:LBtimes
823,63,712,1,0,12.9,39,8b:LBtimes
848,75,616,0,1,14.9,39,8b:LBtimes
884,63,602,1,0,12.9,39,8b:LBtimes
815,83,456,1,0,16.9,40,8b:LBtimes
776,53,490,1,0,10.9,40,8b:LBtimes
747,55,382,0,1,10.9,40,8b:LBtimes
787,67,591,0,0,12.9,40,8b:LBtimes
855,87,683,0,0,16.9,40,8b:LBtimes
794,95,814,0,1,18.9,40,8b:LBtimes
833,83,409,1,0,16.9,40,8b:LBtimes
796,73,567,1,0,14.9,40,8b:LBtimes
762,61,755,1,1,12.9,40,8b:LBtimes
761,51,617,1,1,10.9,40,8b:LBtimes
807,81,948,1,1,16.9,40,8b:LBtimes
835,93,635,1,0,18.9,40,8b:LBtimes
877,71,1081,1,1,14.9,40,8b:LBtimes
777,51,612,1,1,10.9,40,8b:LBtimes
750,57,569,0,0,10.9,40,8b:LBtimes
856,51,663,1,1,10.9,40,8b:LBtimes
788,93,663,1,0,18.9,40,8b:LBtimes
786,87,1128,0,0,16.9,40,8b:LBtimes
874,57,549,0,0,10.9,40,8b:LBtimes
818,97,537,0,0,18.9,40,8b:LBtimes
871,97,1231,0,0,18.9,40,8b:LBtimes
860,83,569,1,0,16.9,40,8b:LBtimes
797,55,901,0,1,10.9,40,8b:LBtimes
755,61,560,1,1,12.9,40,8b:LBtimes
800,63,840,1,0,12.9,40,8b:LBtimes
499,91,464,1,1,18.9,40,8b:LBtimes
811,57,709,0,0,10.9,40,8b:LBtimes
830,91,483,1,1,18.9,40,8b:LBtimes
759,77,616,0,0,14.9,40,8b:LBtimes
809,83,952,1,0,16.9,40,8b:LBtimes
882,97,1096,0,0,18.9,40,8b:LBtimes
785,77,590,0,0,14.9,40,8b:LBtimes
847,85,542,0,1,16.9,40,8b:LBtimes
836,55,1111,0,1,10.9,40,8b:LBtimes
754,95,604,0,1,18.9,40,8b:LBtimes
746,61,765,1,1,12.9,40,8b:LBtimes
880,87,395,0,0,16.9,40,8b:LBtimes
881,91,413,1,1,18.9,40,8b:LBtimes
883,53,828,1,0,10.9,40,8b:LBtimes
769,75,511,0,1,14.9,40,8b:LBtimes
150,77,567,0,0,14.9,40,8b:LBtimes
294,53,610,1,0,10.9,40,8b:LBtimes
474,53,559,1,0,10.9,40,8b:LBtimes
857,55,973,0,1,10.9,40,8b:LBtimes
875,97,815,0,0,18.9,40,8b:LBtimes
876,73,607,1,0,14.9,40,8b:LBtimes
324,65,623,0,1,12.9,40,8b:LBtimes
328,55,461,0,1,10.9,40,8b:LBtimes
879,53,544,1,0,10.9,40,8b:LBtimes
854,91,678,1,1,18.9,40,8b:LBtimes
756,87,590,0,0,16.9,40,8b:LBtimes
825,61,572,1,1,12.9,40,8b:LBtimes
543,51,650,1,1,10.9,40,8b:LBtimes
838,51,463,1,1,10.9,40,8b:LBtimes
775,97,460,0,0,18.9,40,8b:LBtimes
870,55,410,0,1,10.9,40,8b:LBtimes
98,55,586,0,1,10.9,40,8b:LBtimes
863,73,793,1,0,14.9,40,8b:LBtimes
409,55,528,0,1,10.9,40,8b:LBtimes
799,63,478,1,0,12.9,40,8b:LBtimes
869,73,485,1,0,14.9,40,8b:LBtimes
868,75,1157,0,1,14.9,40,8b:LBtimes
842,75,566,0,1,14.9,40,8b:LBtimes
804,67,693,0,0,12.9,40,8b:LBtimes
844,95,1519,0,1,18.9,40,8b:LBtimes
798,67,553,0,0,12.9,40,8b:LBtimes
853,85,550,0,1,16.9,40,8b:LBtimes
858,57,534,0,0,10.9,40,8b:LBtimes
510,61,511,1,1,12.9,40,8b:LBtimes
779,75,658,0,1,14.9,40,8b:LBtimes
784,73,803,1,0,14.9,40,8b:LBtimes
834,61,541,1,1,12.9,40,8b:LBtimes
822,57,656,0,0,10.9,40,8b:LBtimes
813,53,696,1,0,10.9,40,8b:LBtimes
819,73,752,1,0,14.9,40,8b:LBtimes
782,95,577,0,1,18.9,40,8b:LBtimes
748,67,519,0,0,12.9,40,8b:LBtimes
823,77,808,0,0,14.9,40,8b:LBtimes
767,61,628,1,1,12.9,40,8b:LBtimes
884,85,1942,0,1,16.9,40,8b:LBtimes
