data_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,longitudinal,source_name,mom_ed
51996,27,585,585,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
51997,27,331,331,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
51998,19,103,103,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
51999,20,73,73,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Some College
52e3,30,575,575,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52001,23,551,551,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52002,17,10,10,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52003,28,253,253,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Some College
52004,18,156,156,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52005,26,430,430,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52006,17,29,29,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52007,29,349,349,English,WS,NA,White,Male,NA,TRUE,FALSE,Marchman,College
52008,18,124,124,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52009,18,28,28,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52010,22,302,302,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52011,29,560,560,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Some College
52012,27,305,305,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52013,30,314,314,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52014,20,345,345,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52015,21,317,317,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52016,25,138,138,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Secondary
52017,28,468,468,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52018,26,40,40,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52019,27,632,632,English,WS,Fourth,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52020,24,87,87,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52021,20,100,100,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52022,29,656,656,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52023,20,188,188,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52024,26,273,273,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,College
52025,17,90,90,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52026,21,252,252,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52027,18,34,34,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52028,23,315,315,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52029,27,429,429,English,WS,First,Black,Female,NA,TRUE,FALSE,Marchman,Some College
52030,23,76,76,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52031,23,405,405,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52032,24,41,41,English,WS,Second,Other,Female,NA,TRUE,FALSE,Marchman,Some Secondary
52033,27,324,324,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52034,30,675,675,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52035,27,267,267,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52036,30,386,386,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52037,30,393,393,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52038,20,211,211,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52039,18,29,29,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Some College
52040,21,483,483,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52041,30,638,638,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52042,24,339,339,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,College
52043,26,72,72,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,College
52044,17,176,176,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52045,30,449,449,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Secondary
52046,28,528,528,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52047,20,66,66,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52048,22,154,154,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52049,24,501,501,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52050,25,448,448,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52051,26,69,69,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52052,20,84,84,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52053,25,484,484,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some College
52054,24,222,222,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Some College
52055,16,291,291,English,WS,Second,Black,Female,NA,TRUE,FALSE,Marchman,Some College
52056,16,58,58,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52057,26,64,64,English,WS,Second,Hispanic,Male,NA,TRUE,FALSE,Marchman,Graduate
52058,20,47,47,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52059,24,150,150,English,WS,Second,Hispanic,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52060,20,99,99,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52061,23,379,379,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52062,17,131,131,English,WS,First,Other,Female,NA,TRUE,FALSE,Marchman,College
52063,20,205,205,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52064,26,610,610,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52065,17,14,14,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,College
52066,17,7,7,English,WS,Third,Other,Male,NA,TRUE,FALSE,Marchman,Secondary
52067,22,410,410,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52068,27,612,612,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52069,25,66,66,English,WS,Second,Other,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52070,20,159,159,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52071,22,100,100,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52072,22,8,8,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52073,24,218,218,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52074,20,5,5,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52075,21,59,59,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some College
52076,26,141,141,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52077,18,119,119,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52078,23,159,159,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52079,25,473,473,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52080,21,327,327,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52081,30,629,629,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,College
52082,25,451,451,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52083,22,67,67,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52084,30,644,644,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52085,22,568,568,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52086,26,243,243,English,WS,Second,Black,Female,NA,TRUE,FALSE,Marchman,Some College
52087,26,239,239,English,WS,Third,Black,Female,NA,TRUE,FALSE,Marchman,Some College
52088,29,640,640,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52089,27,366,366,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some College
52090,20,65,65,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52091,24,128,128,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52092,26,351,351,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52093,25,301,301,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52094,22,377,377,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some College
52095,29,106,106,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52096,29,490,490,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52097,30,581,581,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some College
52098,17,219,219,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Secondary
52099,24,94,94,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52100,19,219,219,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52101,21,409,409,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52102,18,118,118,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52103,24,238,238,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52104,25,528,528,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52105,16,17,17,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52106,29,459,459,English,WS,First,Black,Male,NA,TRUE,FALSE,Marchman,Secondary
52107,24,574,574,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52108,29,536,536,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52109,16,103,103,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52110,18,42,42,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52111,26,577,577,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52112,19,237,237,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52113,29,444,444,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52114,26,298,298,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,Graduate
52115,18,11,11,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52116,20,422,422,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52117,18,147,147,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52118,20,311,311,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Graduate
52119,27,667,667,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52120,22,164,164,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52121,19,29,29,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52122,20,481,481,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52123,24,210,210,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52124,20,67,67,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52125,30,553,553,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52126,18,128,128,English,WS,First,Other,Female,NA,TRUE,FALSE,Marchman,Graduate
52127,30,480,480,English,WS,Second,Black,Male,NA,TRUE,FALSE,Marchman,Graduate
52128,29,680,680,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52129,25,526,526,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some Secondary
52130,24,203,203,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some College
52131,19,309,309,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52132,19,313,313,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52133,29,367,367,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52134,30,508,508,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52135,18,90,90,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52136,25,126,126,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52137,21,289,289,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52138,21,246,246,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52139,19,344,344,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52140,30,615,615,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52141,17,488,488,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52142,24,601,601,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52143,28,298,298,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some College
52144,23,27,27,English,WS,Second,Other,Female,NA,TRUE,FALSE,Marchman,Some College
52145,18,31,31,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52146,18,202,202,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52147,16,42,42,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52148,19,229,229,English,WS,First,Asian,Female,NA,TRUE,FALSE,Marchman,Secondary
52149,30,595,595,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52150,29,615,615,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52151,20,3,3,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52152,21,93,93,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,College
52153,18,33,33,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Some College
52154,26,409,409,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,College
52155,24,242,242,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Secondary
52156,27,381,381,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52157,18,26,26,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52158,30,627,627,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52159,28,256,256,English,WS,First,Black,Male,NA,TRUE,FALSE,Marchman,Secondary
52160,28,442,442,English,WS,First,Other,Male,NA,TRUE,FALSE,Marchman,Some College
52161,19,50,50,English,WS,First,Black,Female,NA,TRUE,FALSE,Marchman,College
52162,29,575,575,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52163,30,584,584,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52164,16,27,27,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52165,22,20,20,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52166,19,471,471,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52167,19,22,22,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52168,17,100,100,English,WS,Fourth,White,Male,NA,TRUE,FALSE,Marchman,College
52169,19,26,26,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,College
52170,26,562,562,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52171,16,49,49,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52172,26,490,490,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52173,29,584,584,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,Graduate
52174,29,173,173,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52175,28,585,585,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52176,27,519,519,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52177,16,182,182,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52178,29,364,364,English,WS,Fourth,White,Male,NA,TRUE,FALSE,Marchman,College
52179,21,20,20,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52180,26,229,229,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52181,23,210,210,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52182,30,442,442,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52183,24,394,394,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52184,21,102,102,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52185,18,183,183,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52186,22,185,185,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52187,17,124,124,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52188,27,508,508,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Some College
52189,21,80,80,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52190,18,13,13,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some College
52191,26,404,404,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52192,26,595,595,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52193,28,198,198,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52194,23,522,522,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52195,28,564,564,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52196,19,68,68,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52197,24,391,391,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52198,22,452,452,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52199,26,531,531,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52200,22,443,443,English,WS,Second,Hispanic,Female,NA,TRUE,FALSE,Marchman,Secondary
52201,19,25,25,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52202,28,513,513,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52203,25,435,435,English,WS,First,Asian,Female,NA,TRUE,FALSE,Marchman,Some College
52204,21,398,398,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52205,20,19,19,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Some College
52206,22,569,569,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52207,23,315,315,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52208,23,340,340,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,College
52209,22,44,44,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52210,23,427,427,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52211,22,473,473,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52212,20,218,218,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52213,28,674,674,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52214,24,350,350,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52215,21,185,185,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Some Secondary
52216,18,8,8,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52217,17,46,46,English,WS,First,Hispanic,Female,NA,TRUE,FALSE,Marchman,Some College
52218,25,183,183,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,College
52219,17,34,34,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52220,24,322,322,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52221,24,397,397,English,WS,Second,Asian,Female,NA,TRUE,FALSE,Marchman,College
52222,24,235,235,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52223,20,357,357,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52224,21,140,140,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52225,17,107,107,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Some College
52226,27,648,648,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52227,24,550,550,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52228,19,61,61,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52229,24,278,278,English,WS,Second,Black,Male,NA,TRUE,FALSE,Marchman,College
52230,22,175,175,English,WS,First,Other,Female,NA,TRUE,FALSE,Marchman,College
52231,30,373,373,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52232,24,306,306,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52233,30,519,519,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52234,19,63,63,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52235,24,275,275,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52236,23,327,327,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52237,26,541,541,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52238,21,192,192,English,WS,NA,White,Female,NA,TRUE,FALSE,Marchman,Some College
52239,24,371,371,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Some College
52240,30,424,424,English,WS,Second,Asian,Male,NA,TRUE,FALSE,Marchman,Some College
52241,26,584,584,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52242,30,588,588,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52243,25,495,495,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52244,26,490,490,English,WS,Second,Hispanic,Female,NA,TRUE,FALSE,Marchman,Secondary
52245,25,89,89,English,WS,First,Other,Female,NA,TRUE,FALSE,Marchman,Some College
52246,24,494,494,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52247,20,222,222,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52248,20,63,63,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52249,27,549,549,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52250,21,232,232,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Secondary
52251,22,127,127,English,WS,First,Other,Male,NA,TRUE,FALSE,Marchman,Some College
52252,24,478,478,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,College
52253,29,653,653,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52254,30,622,622,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52255,29,633,633,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52256,30,663,663,English,WS,Second,Hispanic,Female,NA,TRUE,FALSE,Marchman,College
